City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),Area Type,State
Ahmedabad,Science City,Residential,27500000,Unfurnished,4,4,Connected,0,0,1,2,4500.0,Saleable Area,Gujarat
Ahmedabad,Ambli Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,43200.0,Plot Area,Gujarat
Ahmedabad,Chanakyapuri,Residential,23500000,Furnished,4,4,Connected,0,0,0,4,3065.0,Built-up Area,Gujarat
Ahmedabad,Hebatpur,Residential,440000000,Unfurnished,3,3,Connected,0,0,0,0,36000.0,Plot Area,Gujarat
Ahmedabad,Ambawadi,Residential,12000000,Unfurnished,4,3,Connected,0,0,0,2,2205.0,Built-up Area,Gujarat
Ahmedabad,Ahmedabad Cantonment,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,1400.0,Plot Area,Gujarat
Ahmedabad,Vastrapur,Residential,220000000,Unfurnished,3,3,Connected,0,0,0,0,8100.0,Plot Area,Gujarat
Ahmedabad,Chandkheda,Residential,3750000,Semi-Furnished,2,2,Room-attached,0,0,0,2,945.0,Built-up Area,Gujarat
Ahmedabad,Ambawadi,Residential,6500000,Furnished,2,2,Connected,0,0,0,1,810.0,Built-up Area,Gujarat
Ahmedabad,Manipur,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,1200.0,Plot Area,Gujarat
Ahmedabad,S G Highway,Residential,1650000000,Unfurnished,3,3,Connected,0,0,0,0,49500.0,Plot Area,Gujarat
Ahmedabad,Prahlad Nagar,Residential,55000000,Furnished,5,4,Connected,0,0,0,5,3060.0,Plot Area,Gujarat
Ahmedabad,Bopal,Residential,5500000,Furnished,3,2,Connected,0,0,0,1,1285.0,Saleable Area,Gujarat
Ahmedabad,Bodakdev,Residential,120000000,Furnished,6,4,Connected,0,0,0,3,10800.0,Carpet Area,Gujarat
Ahmedabad,Kolat,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,20358.0,Plot Area,Gujarat
Ahmedabad,Bopal,Residential,18200000,Unfurnished,3,3,Connected,1,1,1,0,4689.0,Plot Area,Gujarat
Ahmedabad,Gota,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,56169.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Residential,26100000,Unfurnished,3,4,Individual,0,1,1,4,3492.0,Saleable Area,Gujarat
Ahmedabad,Satellite,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,4500.0,Plot Area,Gujarat
Ahmedabad,Sanand,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,8298.0,Plot Area,Gujarat
Ahmedabad,Racharda,Residential,74200000,Unfurnished,3,3,Connected,0,0,0,0,24300.0,Plot Area,Gujarat
Ahmedabad,Ranip,Residential,25000000,Furnished,4,3,Connected,0,0,0,3,2340.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,527000,Unfurnished,3,3,Connected,1,1,1,0,860.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,1600000,Unfurnished,3,3,Connected,0,0,1,0,2250.0,Plot Area,Gujarat
Ahmedabad,Vasna,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,23256.0,Plot Area,Gujarat
Ahmedabad,Shilaj,Residential,9900000,Furnished,3,3,Individual,0,0,0,1,1500.0,Saleable Area,Gujarat
Ahmedabad,Ellis Bridge,Residential,14600000,Unfurnished,3,3,Connected,0,0,0,4,2250.0,Built-up Area,Gujarat
Ahmedabad,Dhandhuka,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,10450.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,650000,Unfurnished,3,3,Connected,0,0,0,0,900.0,Plot Area,Gujarat
Ahmedabad,Anand Nagar,Residential,8500000,Unfurnished,3,2,Room-attached,0,0,0,0,1350.0,Saleable Area,Gujarat
Ahmedabad,Naranpura,Residential,14000000,Furnished,4,4,Connected,0,0,0,2,1800.0,Built-up Area,Gujarat
Ahmedabad,Wapa,Residential,7600000,Unfurnished,4,4,Room-attached,1,1,1,3,1900.0,Saleable Area,Gujarat
Ahmedabad,Nikol,Residential,4671000,Unfurnished,2,2,Connected,0,0,0,2,1206.0,Built-up Area,Gujarat
Ahmedabad,Satellite,Residential,11000000,Furnished,3,3,"Connected,Room-attached",0,0,0,2,1600.0,Built-up Area,Gujarat
Ahmedabad,Sanand,Residential,2200000,Unfurnished,3,3,Connected,0,0,0,0,4950.0,Plot Area,Gujarat
Ahmedabad,Sindhubhavan,Residential,9700000,Unfurnished,3,3,Connected,0,0,0,3,1760.0,Built-up Area,Gujarat
Ahmedabad,Dholera,Residential,3100000,Unfurnished,3,3,Connected,0,0,0,0,500.0,Plot Area,Gujarat
Ahmedabad,Shantigram,Residential,110000000,Unfurnished,4,4,Connected,0,0,0,4,7074.0,Plot Area,Gujarat
Ahmedabad,Gota,Residential,35000000,Unfurnished,3,2,Individual,0,0,1,0,2466.0,Built-up Area,Gujarat
Ahmedabad,Nikol,Residential,8000000,Furnished,3,3,"Individual,Room-attached",0,0,0,1,1935.0,Built-up Area,Gujarat
Ahmedabad,Sarkhej,Residential,700000,Semi-Furnished,3,2,Connected,0,0,0,1,1160.0,Carpet Area,Gujarat
Ahmedabad,Palodia,Residential,52500000,Unfurnished,4,4,Connected,1,0,1,3,490.0,Built-up Area,Gujarat
Ahmedabad,Vithalapur,Residential,159640643,Furnished,1,1,"Connected,Individual,Room-attached",0,0,0,4,650.0,Built-up Area,Gujarat
Ahmedabad,Khoraj,Residential,50000000,Semi-Furnished,4,4,Connected,0,0,0,3,6165.0,Built-up Area,Gujarat
Ahmedabad,New Ranip,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,1,295.0,Built-up Area,Gujarat
Ahmedabad,Moraiya,Residential,6300000,Unfurnished,3,3,Connected,0,1,1,0,8370.0,Plot Area,Gujarat
Ahmedabad,C G Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,2,2650.0,Built-up Area,Gujarat
Ahmedabad,Naroda,Residential,4950000,Unfurnished,2,2,Connected,0,0,1,2,1287.0,Built-up Area,Gujarat
Ahmedabad,Kheda,Residential,20000000,Unfurnished,3,3,Connected,0,0,0,0,23256.0,Plot Area,Gujarat
Ahmedabad,Bopal,Residential,21500000,Unfurnished,3,3,Connected,0,0,0,0,2934.0,Plot Area,Gujarat
Ahmedabad,Vastral,Residential,3450000,Unfurnished,2,2,"Connected,Individual",0,0,0,2,1100.0,Built-up Area,Gujarat
Ahmedabad,Vejalpur,Residential,5000000,Semi-Furnished,2,2,Connected,0,0,0,3,604.0,Saleable Area,Gujarat
Ahmedabad,Mani Nagar,Residential,3000000,Furnished,1,1,Individual,0,0,0,3,700.0,Built-up Area,Gujarat
Ahmedabad,Science City,Residential,159640643,Furnished,4,5,"Connected,Individual",0,0,0,3,4275.0,Built-up Area,Gujarat
Ahmedabad,Navrangpura,Residential,29500000,Unfurnished,4,4,Connected,0,0,0,3,2820.0,Built-up Area,Gujarat
Ahmedabad,Vastral,Residential,3500000,Furnished,2,2,Connected,0,0,0,2,990.0,Carpet Area,Gujarat
Ahmedabad,Ghuma,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,900.0,Built-up Area,Gujarat
Ahmedabad,Ellis Bridge,Commercial,0,Furnished,0,0,Connected,0,0,0,2,245.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,3500000,Furnished,1,1,Connected,0,0,0,2,3500.0,Saleable Area,Gujarat
Ahmedabad,Chandkheda,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,250.0,Built-up Area,Gujarat
Ahmedabad,Khodiyar,Residential,2000000,Semi-Furnished,1,2,Room-attached,0,0,0,1,500.0,Built-up Area,Gujarat
Ahmedabad,Megani Nagar,Residential,49000000,Unfurnished,4,3,Room-attached,0,0,0,0,2997.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,6700000,Furnished,3,3,Connected,0,0,0,2,1440.0,Saleable Area,Gujarat
Ahmedabad,Vastrapur,Residential,22500000,Furnished,4,4,Connected,0,0,0,2,2700.0,Built-up Area,Gujarat
Ahmedabad,South Bopal,Residential,7500000,Unfurnished,3,2,"Connected,Room-attached",1,0,1,2,1725.0,Built-up Area,Gujarat
Ahmedabad,Naranpura,Residential,8700000,Furnished,3,3,Individual,0,0,0,0,1485.0,Built-up Area,Gujarat
Ahmedabad,Chandkheda,Residential,4000000,Unfurnished,2,2,Connected,0,0,0,2,1080.0,Built-up Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,35000000,Furnished,3,3,Connected,0,0,0,2,3650.0,Built-up Area,Gujarat
Ahmedabad,Santej,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,5,2295.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Residential,55000000,Unfurnished,4,4,Connected,0,0,0,3,5472.0,Built-up Area,Gujarat
Ahmedabad,Dholera,Residential,159640643,Unfurnished,3,3,Connected,0,1,1,0,1303.0,Plot Area,Gujarat
Ahmedabad,Shantigram,Residential,50000000,Furnished,3,3,Connected,0,0,0,2,6440.0,Saleable Area,Gujarat
Ahmedabad,Dholera,Residential,159640643,Unfurnished,3,3,Connected,0,1,1,0,1304.0,Plot Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,13000000,Furnished,3,3,Connected,0,0,0,2,1850.0,Built-up Area,Gujarat
Ahmedabad,Sola,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,8496.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,2500000,Unfurnished,3,3,Connected,0,1,1,0,5005.0,Plot Area,Gujarat
Ahmedabad,Gota,Residential,23000000,Unfurnished,4,4,Individual,1,1,1,3,3800.0,Built-up Area,Gujarat
Ahmedabad,Vejalpur Gam,Residential,31100000,Furnished,3,3,Connected,0,0,0,4,3000.0,Carpet Area,Gujarat
Ahmedabad,Dholera,Residential,2500000,Unfurnished,3,3,Connected,0,1,1,0,5008.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,650000,Unfurnished,3,3,Connected,1,0,1,0,1026.0,Plot Area,Gujarat
Ahmedabad,Khodiyar,Residential,7500000,Unfurnished,3,3,Connected,1,1,1,2,814.0,Carpet Area,Gujarat
Ahmedabad,Dholera,Residential,3500000,Unfurnished,3,3,Connected,0,1,1,0,1203.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,3500000,Unfurnished,3,3,Connected,0,1,1,0,1246.0,Plot Area,Gujarat
Ahmedabad,Prahlad Nagar,Residential,45000000,Furnished,4,4,Connected,0,0,0,3,4418.0,Built-up Area,Gujarat
Ahmedabad,Ramdevnagar,Residential,35000000,Unfurnished,4,4,Connected,0,0,0,3,4020.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Residential,73000000,Unfurnished,5,5,Connected,0,0,0,3,7452.0,Built-up Area,Gujarat
Ahmedabad,Zundal,Residential,7100000,Unfurnished,3,3,Individual,1,0,1,2,870.0,Carpet Area,Gujarat
Ahmedabad,Naranpura,Commercial,0,Furnished,0,0,"Connected,Individual",0,0,0,6,4500.0,Built-up Area,Gujarat
Ahmedabad,South Bopal,Residential,22500000,Semi-Furnished,4,5,Connected,0,0,0,2,3800.0,Saleable Area,Gujarat
Ahmedabad,Shilaj,Residential,100000000,Unfurnished,3,3,Connected,0,0,0,0,63459.0,Plot Area,Gujarat
Ahmedabad,Tragad,Residential,8500000,Unfurnished,3,3,Connected,0,0,1,2,1800.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,39900000,Unfurnished,4,4,Connected,0,0,0,2,4500.0,Built-up Area,Gujarat
Ahmedabad,Jodhpur,Residential,10300000,Semi-Furnished,3,3,"Connected,Room-attached",0,0,0,2,1782.0,Built-up Area,Gujarat
Ahmedabad,Dholera,Residential,650000,Unfurnished,3,3,Connected,1,0,1,0,1001.0,Plot Area,Gujarat
Ahmedabad,Hathijan,Residential,159640643,Semi-Furnished,4,4,Connected,0,0,0,1,3150.0,Built-up Area,Gujarat
Ahmedabad,Jodhpur,Residential,7308000,Semi-Furnished,3,3,"Connected,Room-attached",0,0,0,1,1260.0,Built-up Area,Gujarat
Ahmedabad,Makarba,Commercial,0,Furnished,0,0,Connected,0,0,0,2,692.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Commercial,0,Furnished,0,0,No Balcony,0,0,0,6,15500.0,Built-up Area,Gujarat
Ahmedabad,Ramdevnagar,Residential,5500000,Unfurnished,2,2,Connected,1,0,1,2,990.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,2760.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,3999000,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,1,1215.0,Built-up Area,Gujarat
Ahmedabad,Near Nirma University On Sg Highway,Residential,5700000,Semi-Furnished,3,2,Connected,0,0,0,2,910.0,Saleable Area,Gujarat
Ahmedabad,Ognaj,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,14400.0,Plot Area,Gujarat
Ahmedabad,S P Ring Road,Residential,171500000,Unfurnished,3,3,Connected,0,0,0,0,11439.0,Plot Area,Gujarat
Ahmedabad,Racharda,Residential,325000000,Unfurnished,3,3,Connected,0,0,0,0,45000.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,1300.0,Plot Area,Gujarat
Ahmedabad,Tragad,Residential,4200000,Unfurnished,2,2,Room-attached,0,0,1,2,1089.0,Built-up Area,Gujarat
Ahmedabad,South Bopal,Residential,23500000,Semi-Furnished,4,5,Connected,0,0,0,2,3800.0,Saleable Area,Gujarat
Ahmedabad,Bhadaj,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,31500.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Commercial,0,Furnished,0,0,Connected,0,0,0,4,2814.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,26000000,Unfurnished,4,4,Connected,0,0,0,2,3591.0,Saleable Area,Gujarat
Ahmedabad,Ambli,Residential,27000000,Furnished,4,4,Connected,0,0,0,2,2425.0,Built-up Area,Gujarat
Ahmedabad,Tragad,Residential,12500000,Furnished,3,3,Connected,0,0,0,2,1900.0,Built-up Area,Gujarat
Ahmedabad,Jagatpur,Commercial,0,Unfurnished,0,0,Connected,0,0,0,8,5000.0,Built-up Area,Gujarat
Ahmedabad,South Bopal,Residential,490000000,Unfurnished,3,3,Connected,0,0,1,0,61200.0,Plot Area,Gujarat
Ahmedabad,Gota,Residential,9300000,Unfurnished,3,3,Connected,0,0,0,2,1800.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,9200000,Unfurnished,3,3,Connected,0,0,0,3,1760.0,Built-up Area,Gujarat
Ahmedabad,Prahlad Nagar,Residential,18000000,Furnished,3,4,Connected,0,0,0,2,3356.0,Built-up Area,Gujarat
Ahmedabad,Nadoliya,Residential,13000000,Furnished,3,3,Connected,0,0,0,2,1832.0,Built-up Area,Gujarat
Ahmedabad,S G Highway,Residential,24000000,Furnished,4,3,"Connected,Room-attached",0,0,0,2,2360.0,Built-up Area,Gujarat
Ahmedabad,Ambli,Residential,31100000,Furnished,4,4,Connected,0,0,0,3,3000.0,Built-up Area,Gujarat
Ahmedabad,Makarba,Residential,283500000,Unfurnished,3,3,Connected,0,0,0,0,18900.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Residential,37000000,Unfurnished,4,4,Connected,0,0,0,3,4200.0,Built-up Area,Gujarat
Ahmedabad,Prahlad Nagar,Commercial,0,Furnished,0,0,Connected,0,0,0,2,934.0,Built-up Area,Gujarat
Ahmedabad,Sanand,Residential,8000000,Unfurnished,3,2,Connected,0,0,0,1,883.0,Built-up Area,Gujarat
Ahmedabad,Shyamal,Commercial,0,Furnished,0,0,Connected,0,0,0,4,1871.0,Built-up Area,Gujarat
Ahmedabad,Near Nirma University On Sg Highway,Residential,6500000,Furnished,3,3,Connected,0,0,0,2,1300.0,Built-up Area,Gujarat
Ahmedabad,Science City,Residential,15300000,Unfurnished,3,3,"Connected,Individual",0,0,0,4,2511.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,50000000,Unfurnished,5,5,Connected,0,0,0,0,8400.0,Built-up Area,Gujarat
Ahmedabad,Zundal,Residential,8700000,Unfurnished,3,3,Connected,0,0,0,2,1500.0,Built-up Area,Gujarat
Ahmedabad,Makarba,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,108000.0,Plot Area,Gujarat
Ahmedabad,Gota,Residential,5400000,Furnished,2,2,Connected,0,0,0,1,1179.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,31500000,Furnished,5,4,Connected,0,0,0,2,4050.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,450000000,Unfurnished,3,3,Connected,0,0,0,0,40122.0,Plot Area,Gujarat
Ahmedabad,Bhavanpur,Commercial,0,Unfurnished,0,0,No Balcony,1,0,0,12,19777.0,Built-up Area,Gujarat
Ahmedabad,Near Nirma University On Sg Highway,Residential,6500000,Unfurnished,2,2,Connected,1,0,1,2,1305.0,Built-up Area,Gujarat
Ahmedabad,Ellisbridge,Residential,24000000,Furnished,3,4,Connected,0,0,0,0,2400.0,Saleable Area,Gujarat
Ahmedabad,Navrangpura,Residential,27000000,Unfurnished,4,4,Connected,0,0,0,2,3600.0,Built-up Area,Gujarat
Ahmedabad,Mumatpura,Residential,126000000,Unfurnished,3,3,Connected,0,0,0,0,7560.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,2250.0,Plot Area,Gujarat
Ahmedabad,Racharda,Residential,250000000,Unfurnished,3,3,Connected,0,0,0,0,45000.0,Plot Area,Gujarat
Ahmedabad,Naroda,Residential,18200000,Furnished,5,3,"Connected,Room-attached",0,0,0,2,3034.0,Built-up Area,Gujarat
Ahmedabad,Mulsana,Residential,210000000,Unfurnished,3,3,Connected,0,0,0,0,151200.0,Plot Area,Gujarat
Ahmedabad,Ambli Road,Commercial,0,Unfurnished,0,0,Connected,0,0,0,4,1228.0,Built-up Area,Gujarat
Ahmedabad,Navapura,Commercial,0,Furnished,0,0,Connected,0,0,0,2,920.0,Built-up Area,Gujarat
Ahmedabad,Odhav,Residential,7670000,Semi-Furnished,4,2,"Connected,Room-attached",0,0,0,2,2475.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,11000000,Furnished,3,3,Individual,0,0,0,2,1935.0,Saleable Area,Gujarat
Ahmedabad,Science City,Residential,315000000,Unfurnished,3,3,Connected,0,0,0,0,13500.0,Plot Area,Gujarat
Ahmedabad,Chandkheda,Residential,9500000,Furnished,3,3,Room-attached,0,0,0,3,2232.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Residential,107600000,Unfurnished,3,3,Connected,1,0,0,0,10764.0,Plot Area,Gujarat
Ahmedabad,Jagatpur,Commercial,0,Unfurnished,0,0,Connected,1,0,1,4,1778.0,Built-up Area,Gujarat
Ahmedabad,Prahlad Nagar,Residential,85000000,Furnished,5,4,Connected,0,0,0,3,4275.0,Plot Area,Gujarat
Ahmedabad,Dahegam,Residential,800000000,Unfurnished,3,3,Connected,0,0,0,0,891000.0,Plot Area,Gujarat
Ahmedabad,C G Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,10179.0,Plot Area,Gujarat
Ahmedabad,Dholka,Residential,812500000,Unfurnished,3,3,Connected,0,0,0,0,315000.0,Plot Area,Gujarat
Ahmedabad,Prahlad Nagar,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,1,700.0,Built-up Area,Gujarat
Ahmedabad,Sindhubhavan,Residential,330000000,Unfurnished,3,3,Connected,0,0,0,0,18000.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,2500000,Unfurnished,3,3,Connected,0,1,1,0,5017.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Commercial,0,Furnished,0,0,"Connected,Individual",0,0,0,6,4000.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,9000000,Unfurnished,3,3,Connected,0,0,0,2,1900.0,Built-up Area,Gujarat
Ahmedabad,Dholera,Residential,1241000,Unfurnished,3,3,Connected,1,0,0,0,1485.0,Plot Area,Gujarat
Ahmedabad,Shela,Residential,6300000,Furnished,2,2,Connected,0,0,0,1,1295.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,112200000,Unfurnished,3,3,Connected,0,0,0,0,19800.0,Plot Area,Gujarat
Ahmedabad,Science City,Residential,20500000,Unfurnished,3,3,"Connected,Individual",0,0,0,4,2502.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,66700000,Unfurnished,3,3,Connected,0,0,0,0,8010.0,Plot Area,Gujarat
Ahmedabad,Gota,Residential,14500000,Semi-Furnished,3,3,Connected,0,0,0,1,2164.0,Saleable Area,Gujarat
Ahmedabad,Shilaj,Residential,8500000,Unfurnished,3,3,Individual,1,0,1,1,1760.0,Saleable Area,Gujarat
Ahmedabad,Mithakali,Residential,32500000,Unfurnished,4,4,Connected,0,0,0,2,3765.0,Built-up Area,Gujarat
Ahmedabad,Enasan,Residential,1006200000,Unfurnished,3,3,Connected,0,0,0,0,129366.0,Plot Area,Gujarat
Ahmedabad,Navrangpura,Commercial,0,Furnished,0,0,Connected,0,0,0,2,898.0,Built-up Area,Gujarat
Ahmedabad,Racharda,Residential,46500000,Unfurnished,3,3,Connected,0,0,0,0,13950.0,Plot Area,Gujarat
Ahmedabad,SarkheJ- Okaf,Residential,645500000,Unfurnished,3,3,Connected,0,0,0,0,63378.0,Plot Area,Gujarat
Ahmedabad,Mumatpura,Residential,990000000,Unfurnished,3,3,Connected,0,0,0,0,54000.0,Plot Area,Gujarat
Ahmedabad,Ashram Road,Commercial,0,Unfurnished,0,0,Connected,1,0,1,8,2320.0,Built-up Area,Gujarat
Ahmedabad,Zundal,Residential,6500000,Semi-Furnished,3,3,Connected,0,0,0,1,1530.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,3,655.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,96600000,Unfurnished,3,3,Connected,0,0,0,0,5850.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Residential,100000000,Unfurnished,3,3,Connected,0,0,0,0,7200.0,Plot Area,Gujarat
Ahmedabad,Hebatpur,Residential,312500000,Unfurnished,3,3,Connected,0,0,0,0,22356.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Commercial,0,Furnished,0,0,Connected,0,0,0,6,3074.0,Built-up Area,Gujarat
Ahmedabad,Sindhubhavan,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,1500.0,Plot Area,Gujarat
Ahmedabad,Makarba,Residential,212500000,Unfurnished,3,3,Connected,0,0,0,0,15300.0,Plot Area,Gujarat
Ahmedabad,Gota,Commercial,0,Unfurnished,0,0,Connected,0,0,0,3,1684.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,5200000,Furnished,2,2,Room-attached,0,0,0,2,1069.0,Saleable Area,Gujarat
Ahmedabad,Jodhpur Village,Residential,22000000,Furnished,3,3,Connected,0,0,0,1,2781.0,Built-up Area,Gujarat
Ahmedabad,Ambli Road,Residential,57500000,Furnished,4,4,Connected,0,0,0,2,5000.0,Built-up Area,Gujarat
Ahmedabad,Jagatpur,Commercial,0,Unfurnished,0,0,Connected,1,0,0,4,1892.0,Built-up Area,Gujarat
Ahmedabad,Sg Highway,Commercial,0,Furnished,0,0,Connected,0,0,0,2,926.0,Built-up Area,Gujarat
Ahmedabad,Sola Road,Commercial,0,Unfurnished,0,0,No Balcony,1,0,0,0,72000.0,Plot Area,Gujarat
Ahmedabad,Shilaj,Residential,8400000,Unfurnished,3,3,Individual,0,0,0,1,1760.0,Saleable Area,Gujarat
Ahmedabad,Ambli,Residential,47500000,Unfurnished,4,4,Connected,0,0,0,4,5225.0,Built-up Area,Gujarat
Ahmedabad,Ambli,Commercial,0,Furnished,0,0,Connected,0,0,0,2,2606.0,Built-up Area,Gujarat
Ahmedabad,S G Highway,Residential,204000000,Unfurnished,3,3,Connected,0,0,0,0,12240.0,Plot Area,Gujarat
Ahmedabad,Science City,Residential,30000000,Unfurnished,4,4,Connected,0,0,0,1,3825.0,Built-up Area,Gujarat
Ahmedabad,Corporate Road,Residential,55000000,Semi-Furnished,4,4,Connected,0,0,0,2,4700.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,32500000,Unfurnished,4,4,Connected,0,0,0,4,3860.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Residential,3800000,Semi-Furnished,2,2,Connected,0,0,0,2,1170.0,Built-up Area,Gujarat
Ahmedabad,Corporate Road,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,595.0,Built-up Area,Gujarat
Ahmedabad,Vaishnodevi Circle,Residential,11000000,Unfurnished,3,3,Connected,0,0,0,1,2610.0,Saleable Area,Gujarat
Ahmedabad,Ghuma,Residential,304900000,Unfurnished,3,3,Connected,0,0,0,0,41157.0,Plot Area,Gujarat
Ahmedabad,Racharda,Residential,52000000,Unfurnished,3,3,Connected,0,0,0,0,9000.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Residential,13500000,Furnished,3,3,Connected,0,0,0,3,1400.0,Built-up Area,Gujarat
Ahmedabad,SarkheJ- Okaf,Residential,356500000,Unfurnished,3,3,Connected,0,0,0,0,45846.0,Plot Area,Gujarat
Ahmedabad,Satellite,Residential,64000000,Unfurnished,3,3,Connected,0,0,0,0,3600.0,Plot Area,Gujarat
Ahmedabad,Shilaj,Residential,105000000,Unfurnished,3,3,Connected,0,0,0,0,9000.0,Plot Area,Gujarat
Ahmedabad,Shantipura,Residential,14300000,Unfurnished,3,3,Connected,0,0,0,1,2400.0,Built-up Area,Gujarat
Ahmedabad,Kolat,Residential,102100000,Unfurnished,3,3,Connected,0,0,0,0,58122.0,Plot Area,Gujarat
Ahmedabad,Sanand,Residential,-2147483648,Unfurnished,3,3,Connected,0,0,0,0,23256.0,Plot Area,Gujarat
Ahmedabad,Near Nirma University On Sg Highway,Residential,15800000,Unfurnished,3,3,Connected,1,1,1,2,4000.0,Saleable Area,Gujarat
Ahmedabad,Shela,Residential,23000000,Unfurnished,4,4,Connected,0,0,0,4,3538.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Commercial,0,Unfurnished,0,0,"Connected,Individual",1,0,0,4,2756.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Residential,849200000,Unfurnished,3,3,Connected,0,0,0,0,69480.0,Plot Area,Gujarat
Ahmedabad,Shela,Residential,62200000,Unfurnished,3,3,Connected,0,0,0,0,7470.0,Plot Area,Gujarat
Ahmedabad,Science City,Residential,8000000,Unfurnished,2,2,Connected,0,0,0,2,160.0,Built-up Area,Gujarat
Ahmedabad,New Ranip,Residential,7900000,Unfurnished,3,3,Connected,0,1,0,1,1701.0,Saleable Area,Gujarat
Ahmedabad,Shilaj,Residential,8600000,Unfurnished,3,3,Individual,1,1,1,1,1760.0,Built-up Area,Gujarat
Ahmedabad,Racharda,Residential,412500000,Unfurnished,3,3,Connected,0,0,0,0,49500.0,Plot Area,Gujarat
Ahmedabad,Ambli,Residential,340000000,Unfurnished,3,3,Connected,0,0,0,0,18000.0,Plot Area,Gujarat
Ahmedabad,Gota,Residential,26000000,Furnished,4,5,Connected,0,0,0,0,3591.0,Saleable Area,Gujarat
Ahmedabad,Sarkhej,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,1100.0,Built-up Area,Gujarat
